AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DISTANCE,RAMP_TO_RAMP,AIR_TIME,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
19393,11292,13198,533,533,424,6,7,303800,1225,1157,391,0,2017,2,6,3,F
19393,11292,13796,957,911,798,6,6,260400,1050,989,8,0,2017,2,6,2,F
19393,11292,13851,495,505,407,6,6,193200,858,753,889,0,2017,2,6,2,F
19393,12451,11292,1447,1249,1138,6,6,260400,1050,994,497,0,2017,2,6,1,F
19393,14771,11292,967,887,717,6,6,260400,1050,915,0,0,2017,2,6,3,F
19393,14869,11292,391,466,348,6,6,260400,1050,885,1786,0,2017,2,6,2,F
20452,10397,11292,1199,1112,981,6,6,260400,1050,1002,1409,0,2017,2,6,1,F
20452,11292,10397,1199,872,738,6,6,114552,420,398,0,0,2017,2,6,3,F
20452,11292,11298,641,808,588,6,5,95460,350,308,0,0,2017,2,6,3,F
20452,11292,13871,472,514,373,6,6,114552,420,400,0,0,2017,2,6,2,F
20452,11292,14730,1024,916,771,6,6,114552,420,387,0,0,2017,2,6,1,F
20107,11109,11921,207,290,215,6,6,114552,420,397,0,0,2017,2,6,3,F
20107,11292,13244,872,812,659,6,6,377317,0,0,125368,0,2017,2,6,1,G
20107,11292,13244,872,855,652,6,6,743355,0,0,367675,0,2017,2,6,2,G
20107,11921,11109,207,317,227,6,6,820366,0,0,460413,0,2017,2,6,2,G
20107,13244,11292,872,875,716,6,6,375089,0,0,66319,0,2017,2,6,1,G
20237,11292,11775,483,538,404,6,6,820366,0,0,465747,0,2017,2,6,2,G
20368,11921,12889,420,582,444,6,6,66708,300,251,0,0,2017,2,6,1,F
20368,12889,11921,420,552,408,7,7,280000,1162,921,0,0,2017,2,6,1,F
20500,11292,15412,1162,1128,960,7,7,280000,1162,858,0,0,2017,2,6,1,F
20500,15412,11292,1162,1227,1116,7,7,123270,490,453,0,0,2017,2,6,3,F
20304,10423,11292,775,927,779,7,7,123270,490,450,0,0,2017,2,6,3,F
20304,10561,11292,845,1035,831,7,7,131180,490,419,0,0,2017,2,6,2,F
20304,11057,11292,1337,1612,1380,7,7,106400,532,448,0,0,2017,2,6,2,F
20304,11292,11921,212,383,257,7,7,106400,532,503,0,0,2017,2,6,3,F
20304,11292,14524,1482,1508,1283,7,7,131180,490,430,0,0,2017,2,6,1,F
20304,14524,11292,1482,1775,1601,7,7,106400,532,489,0,0,2017,2,6,3,F
19977,10620,11292,455,564,427,7,7,106400,532,480,0,0,2017,2,6,3,F
19977,10713,11292,649,783,646,7,7,289418,1162,843,123,0,2017,2,6,1,F
19977,10800,11292,850,915,776,7,7,235841,896,877,0,0,2017,2,6,2,F
19977,11292,10620,455,599,461,7,7,211673,896,630,94,0,2017,2,6,2,F
19977,11292,10713,649,733,620,7,7,283069,1162,904,314,5234,2017,2,6,1,F
19977,11292,10800,850,967,832,7,7,226041,896,862,495,0,2017,2,6,2,F
19977,11292,11423,589,666,535,7,7,252096,896,701,89,0,2017,2,6,2,F
19977,11292,11603,996,1063,950,7,7,338785,1253,869,694,0,2017,2,6,2,F
19977,11292,11603,996,1062,929,7,7,248921,1253,802,9,0,2017,2,6,2,F
19977,11292,13342,896,903,759,7,7,217873,896,706,34,0,2017,2,6,2,F
19977,11292,13851,495,623,495,7,7,325178,1253,1153,4,0,2017,2,6,2,F
19977,11292,14122,1290,1197,1070,7,7,238540,896,772,57,0,2017,2,6,1,F
19977,11292,14869,391,581,444,7,7,247363,896,761,608,4252,2017,2,6,3,F
19977,11423,11292,589,682,568,7,7,322848,1253,780,2692,9568,2017,2,6,1,F
19977,11603,11292,996,971,836,7,7,342206,1253,1034,193,0,2017,2,6,2,F
19977,13198,11292,533,729,577,7,7,324021,1253,938,0,0,2017,2,6,2,F
19977,13342,11292,896,1085,912,7,7,245606,1050,895,0,3916,2017,2,6,2,F
19977,14100,11292,1558,1632,1460,7,7,286418,1253,1158,10,0,2017,2,6,2,F
19977,14122,11292,1290,1340,1210,7,7,294120,1162,1054,327,9567,2017,2,6,4,F
19977,15370,11292,541,653,535,7,7,247173,896,807,51,9150,2017,2,6,3,F
19393,10423,11292,775,896,769,7,7,254324,1050,844,1,0,2017,2,6,2,F
19393,11042,11292,1201,1276,1165,7,7,225400,995,953,688,0,2017,2,6,2,F
19393,11292,11618,1605,1470,1315,7,7,303800,1225,1150,3842,0,2017,2,6,3,F
19393,11292,14193,1179,1123,1010,7,7,303800,1225,1144,1096,0,2017,2,6,4,F
19393,11292,14492,1436,1267,1159,7,7,242200,1001,944,0,0,2017,2,6,3,F
19393,14193,11292,1179,1213,1094,7,7,303800,1225,1152,3608,0,2017,2,6,3,F
19393,15370,11292,541,696,581,7,7,242200,1001,959,0,0,2017,2,6,3,F
20237,11003,11292,692,944,759,7,7,225400,1001,928,76,0,2017,2,6,2,F
20237,11292,12094,141,387,216,7,7,77826,350,290,0,0,2017,2,6,2,F
20237,11775,11292,483,633,491,7,7,77826,350,298,0,0,2017,2,6,1,F
19917,11292,14730,1024,1013,825,7,7,77826,350,294,0,0,2017,2,6,1,F
19917,14730,11292,1024,1132,978,7,7,910573,0,0,433940,3085,2017,2,6,3,G
19805,11292,14107,602,856,665,7,7,1190777,0,0,579794,3949,2017,2,6,3,G
19805,14107,11292,602,826,665,8,8,308200,1200,876,0,0,2017,2,6,2,F
20500,11292,11042,1201,1398,1167,8,8,308200,1200,1007,0,870,2017,2,6,2,F
20304,11193,11292,1069,1431,1243,8,8,140880,560,523,0,0,2017,2,6,3,F
20304,11292,15376,639,769,625,8,8,149920,560,530,0,0,2017,2,6,3,F
20304,13851,11292,495,757,579,8,7,131180,490,397,0,0,2017,2,6,2,F
19977,10423,11292,775,999,854,8,8,149920,560,464,0,0,2017,2,6,1,F
19977,11292,10423,775,957,822,8,8,263688,1024,972,393,1614,2017,2,6,2,F
19977,11292,10529,1671,1777,1538,8,8,282418,1024,642,24,1027,2017,2,6,2,F
19977,11292,11433,1123,1366,1149,8,8,284532,1200,1038,500,9731,2017,2,6,4,F
19977,11292,11697,1703,1881,1695,8,8,286022,1200,1017,1089,9567,2017,2,6,3,F
19977,11292,12953,1620,1696,1542,8,8,320716,1328,1240,47,0,2017,2,6,4,F
19977,11292,13485,826,922,791,8,8,278722,1024,945,62,0,2017,2,6,4,F
19977,11292,13487,680,882,731,8,8,272353,1200,1016,24,0,2017,2,6,2,F
19977,11292,14747,1024,1313,1118,8,8,374632,1420,1072,4189,4546,2017,2,6,2,F
19977,11292,15370,541,740,593,8,8,347727,1432,1323,55,4840,2017,2,6,3,F
19977,11603,11292,996,1155,1000,8,8,286781,1200,922,8,0,2017,2,6,2,F
19977,13495,11292,1062,1283,1143,8,8,287522,1024,812,0,0,2017,2,6,2,F
19977,14869,11292,391,668,474,8,8,284735,1200,1170,458,1102,2017,2,6,3,F
19393,11292,11884,836,1097,955,8,8,374573,1432,1232,305,7313,2017,2,6,1,F
19393,11292,12191,883,1123,968,8,8,347200,1400,1209,1918,0,2017,2,6,2,F
19393,11292,12892,862,1178,924,8,8,257600,1138,1010,817,0,2017,2,6,2,F
19393,11292,13851,495,703,559,8,8,257600,1144,1105,1092,0,2017,2,6,2,F
19393,11292,14107,602,899,704,8,8,257600,1144,986,1610,0,2017,2,6,1,F
19393,11292,14771,967,1252,1063,8,8,257600,1144,1099,1273,0,2017,2,6,2,F
19393,12889,11292,628,843,689,8,8,257600,1144,1062,2813,0,2017,2,6,2,F
19393,13198,11292,533,849,670,8,8,257600,1144,1048,208,0,2017,2,6,2,F
19393,14492,11292,1436,1721,1567,8,8,257600,1144,1056,284,0,2017,2,6,2,F
20452,10693,11292,1014,1361,1096,8,8,347200,1400,1313,1163,0,2017,2,6,3,F
20436,11109,14771,964,1351,1146,8,8,152736,560,525,0,0,2017,2,6,3,F
20436,14771,11109,964,1137,933,8,8,240000,1200,917,0,0,2017,2,6,2,F
20107,11292,13796,957,1240,1011,8,8,240000,1200,905,0,0,2017,2,6,2,F
20237,11292,12012,152,508,315,8,8,1552063,0,0,147267,0,2017,2,6,2,G
20237,12012,11292,152,476,290,8,8,88944,400,371,0,0,2017,2,6,1,F
20237,12094,11292,141,456,248,8,8,88944,400,245,0,0,2017,2,6,1,F
20368,10466,11109,543,918,702,8,8,88944,400,344,0,0,2017,2,6,1,F
20368,11109,10466,543,924,696,9,9,909000,1404,1299,0,0,2017,2,6,2,F
20368,11109,12889,604,1038,786,9,9,909000,1404,1257,0,0,2017,2,6,2,F
20368,11921,12892,655,1092,852,9,9,360000,1494,1268,0,0,2017,2,6,2,F
20368,12889,11109,604,942,738,9,9,909000,1404,1267,0,0,2017,2,6,2,F
20368,12892,11921,655,1032,804,9,9,360000,1494,1272,0,0,2017,2,6,2,F
21477,10643,11292,665,1086,942,9,9,909000,1404,1184,0,0,2017,2,6,2,F
21477,11292,10643,665,930,768,9,9,67500,450,308,0,0,2017,2,6,2,F
20304,11292,11003,692,1073,842,9,9,90000,450,344,0,0,2017,2,6,2,F
20304,11292,11648,752,1213,981,9,9,118000,450,356,0,0,2017,2,6,2,F
20304,11292,13851,495,854,659,9,9,136800,684,651,0,0,2017,2,6,2,F
20304,11292,13851,495,833,624,9,9,121500,450,409,0,0,2017,2,6,1,F
20304,11648,11292,752,1155,944,9,9,168660,630,549,0,0,2017,2,6,1,F
20304,11921,11292,212,551,363,9,9,136800,684,570,0,0,2017,2,6,2,F
20304,13264,11292,964,1408,1178,9,9,168660,630,486,0,0,2017,2,6,1,F
19977,10821,11292,1491,2143,1909,9,9,136800,684,630,0,0,2017,2,6,2,F
19977,11292,12339,977,1247,1067,9,9,310348,1350,1215,38,3161,2017,2,6,3,F
19977,11292,14057,991,1327,1173,9,9,328654,1350,1254,404,2685,2017,2,6,2,F
19977,11433,11292,1123,1583,1339,9,9,366721,1494,1266,81,9963,2017,2,6,2,F
19977,11603,11292,996,1227,1068,9,9,330697,1350,1185,679,11574,2017,2,6,3,F
19977,12339,11292,977,1371,1228,9,9,325299,1350,1144,3,0,2017,2,6,2,F
19977,13485,11292,826,1267,1076,9,9,306134,1350,1259,395,10049,2017,2,6,2,F
19393,11292,10397,1199,1546,1340,9,9,314071,1350,1183,224,0,2017,2,6,2,F
19393,11292,10529,1671,1846,1684,9,9,289800,1287,1056,882,0,2017,2,6,3,F
19393,12339,11292,977,1363,1227,9,9,390600,1575,1296,8211,0,2017,2,6,4,F
19393,13487,11292,680,1036,876,9,9,390600,1575,1501,2897,0,2017,2,6,2,F
19393,14683,11292,794,1224,1041,9,9,390600,1575,1369,3031,0,2017,2,6,2,F
20436,11292,11278,1476,1846,1593,9,9,289800,1287,1151,219,0,2017,2,6,2,F
19917,14730,11292,1024,1422,1259,9,9,270000,1350,1275,0,0,2017,2,6,3,F
20304,11066,11292,1154,2014,1699,9,9,746460,0,0,297183,13732,2017,2,6,3,G
20304,11292,10800,850,1535,1252,10,10,152000,760,724,0,0,2017,2,6,3,F
20304,11292,11066,1154,1742,1482,10,10,135000,500,444,0,0,2017,2,6,2,F
20304,11292,15376,639,1249,991,10,10,152000,760,690,0,0,2017,2,6,3,F
20304,15016,11292,770,1404,1176,10,10,152000,760,667,0,0,2017,2,6,2,F
19977,10529,11292,1671,2439,2224,10,10,135000,500,486,0,0,2017,2,6,2,F
19977,11292,10821,1491,2046,1727,10,10,364649,1500,1341,178,5254,2017,2,6,4,F
19977,11292,11423,589,948,723,10,10,363084,1500,1358,509,8159,2017,2,6,3,F
19977,11292,11775,483,892,688,10,10,358429,1500,1248,1925,0,2017,2,6,2,F
19977,11292,14262,776,1243,1050,10,10,399617,1648,1089,56,0,2017,2,6,1,F
19977,11423,11292,589,1057,856,10,10,316431,1280,1073,131,0,2017,2,6,2,F
19977,12264,11292,1452,2229,1971,10,10,330439,1500,1261,110,0,2017,2,6,2,F
19977,13495,11292,1062,1608,1403,10,10,362195,1500,1472,501,5817,2017,2,6,3,F
19977,13891,11292,819,1233,1031,10,10,433068,1790,1663,259,1960,2017,2,6,3,F
19977,14262,11292,776,1203,1008,10,10,438317,1790,1618,255,0,2017,2,6,2,F
19393,11292,11042,1201,1576,1408,10,10,349081,1280,916,0,0,2017,2,6,2,F
19393,11292,12889,628,1066,888,10,10,346000,1430,1332,3391,0,2017,2,6,3,F
19393,11292,13487,680,1049,885,10,10,322000,1430,1178,321,0,2017,2,6,2,F
19393,11292,14730,1024,1534,1336,10,10,434000,1750,1691,1259,0,2017,2,6,2,F
19393,13851,11292,495,912,737,10,11,380600,1573,1359,2736,0,2017,2,6,3,F
19393,14730,11292,1024,1610,1450,10,10,322000,1430,1336,1541,0,2017,2,6,1,F
19393,14771,11292,967,1475,1225,10,10,346000,1430,1329,2418,0,2017,2,6,3,F
20452,12266,11109,809,1452,1161,10,10,322000,1430,1366,5484,0,2017,2,6,2,F
20436,11278,11292,1476,2283,1999,10,10,190920,700,670,0,0,2017,2,6,2,F
20436,11292,11423,589,999,769,10,10,300000,1500,1287,0,0,2017,2,6,3,F
20436,11423,11292,589,1057,835,10,10,300000,1500,1366,0,0,2017,2,6,2,F
20107,11292,13244,872,2182,1882,10,10,300000,1500,1436,0,0,2017,2,6,2,F
20107,13244,11292,872,1438,1179,10,10,1057707,0,0,247774,0,2017,2,6,2,G
20237,11292,15370,541,1003,758,10,10,1253301,0,0,932323,0,2017,2,6,2,G
20237,15370,11292,541,1056,852,10,10,111180,500,403,0,0,2017,2,6,2,F
20358,11292,15177,218,73,60,10,10,111180,500,422,0,0,2017,2,6,2,F
20358,15177,11292,218,66,52,10,1,4500,19,13,0,0,2017,2,6,1,F
21599,10950,14107,328,946,831,10,1,4500,19,11,0,0,2017,2,6,1,F
21599,14107,10950,328,820,718,10,10,16000,80,77,0,0,2017,2,6,1,F
19790,11292,12953,1620,2481,2190,10,9,14400,72,64,0,0,2017,2,6,1,F
20304,13851,11292,495,1065,854,11,11,378906,1452,1341,1607,0,2017,2,6,4,F
19977,10821,11292,1491,2505,2261,11,11,148500,550,477,0,0,2017,2,6,1,F
19977,11292,11603,996,1764,1491,11,11,439369,1826,1750,78,3181,2017,2,6,3,F
19977,11292,12264,1452,2082,1848,11,11,400501,1650,1180,147,0,2017,2,6,2,F
19977,11292,13495,1062,1497,1304,11,11,394420,1650,1532,384,1871,2017,2,6,3,F
19977,11292,13871,472,955,680,11,10,399135,1660,1609,763,3248,2017,2,6,3,F
19977,11292,13891,819,1415,1186,11,11,505928,1957,1689,0,6198,2017,2,6,1,F
19977,11292,14893,909,1605,1388,11,11,471648,1969,1761,351,0,2017,2,6,2,F
19977,11775,11292,483,1039,768,11,11,457245,1814,1619,1621,11123,2017,2,6,2,F
19393,11292,12264,1452,2060,1860,11,11,453758,1814,1216,318,0,2017,2,6,1,F
19393,12892,11292,862,1537,1274,11,11,477400,1925,1806,2751,0,2017,2,6,3,F
19393,13198,11292,533,1096,892,11,11,354200,1573,1499,9031,0,2017,2,6,2,F
19393,14107,11292,602,1066,900,11,11,477400,1925,1838,88,0,2017,2,6,2,F
20436,11109,12892,834,1572,1308,11,11,354200,1573,1517,1139,0,2017,2,6,2,F
20436,12892,11109,834,1429,1156,11,11,330000,1650,1388,0,0,2017,2,6,2,F
20237,11292,11986,1015,1742,1447,11,11,330000,1650,1401,0,0,2017,2,6,2,F
20409,11292,12478,1626,2982,2629,11,11,122298,550,503,0,0,2017,2,6,3,F
20409,12478,11292,1626,3498,3020,12,13,486200,1950,1704,0,0,2017,2,6,4,F
20500,11292,14683,794,1496,1229,12,13,486200,1950,1770,0,0,2017,2,6,4,F
20500,14683,11292,794,1709,1440,12,12,211320,840,776,0,0,2017,2,6,2,F
20304,11292,11603,996,2006,1761,12,12,211320,840,761,0,0,2017,2,6,2,F
19977,11292,13487,680,1429,1185,12,12,158500,600,528,0,0,2017,2,6,2,F
19977,11292,14492,1436,2385,2072,12,13,470394,1950,1716,3504,4317,2017,2,6,2,F
19977,11292,14747,1024,2000,1718,12,12,427827,1536,1426,186,6256,2017,2,6,3,F
19977,11298,11292,641,1420,1127,12,12,487206,1980,1878,79,10278,2017,2,6,3,F
19977,13342,11292,896,1829,1542,12,12,408503,1800,1731,616,8809,2017,2,6,2,F
19977,13487,11292,680,1413,1120,12,12,458261,1980,1873,90,0,2017,2,6,2,F
19977,14893,11292,909,1574,1327,12,12,470478,2112,1577,37,6299,2017,2,6,2,F
19393,11292,10693,1014,1789,1552,12,12,432929,1800,1543,500,7881,2017,2,6,2,F
20107,11638,11921,632,1101,933,12,12,386400,1716,1498,2576,0,2017,2,6,3,F
20237,14783,11292,637,1451,1128,12,12,761644,0,0,147172,0,2017,2,6,2,G
20368,11193,11292,1069,2238,1986,12,12,133416,600,520,0,0,2017,2,6,2,F
20368,11292,11193,1069,1992,1686,13,13,1313000,2028,1874,0,0,2017,2,6,3,F
19790,12953,11292,1620,3306,2811,13,13,1313000,2028,1776,0,0,2017,2,6,3,F
20304,11292,14869,391,1153,823,13,13,447798,1716,1492,4,0,2017,2,6,4,F
20304,13367,11292,752,1758,1468,13,13,241380,909,762,0,0,2017,2,6,1,F
19977,11292,10620,455,1090,862,13,13,172000,650,501,0,0,2017,2,6,2,F
19977,11292,11423,589,1386,1110,13,13,441252,1950,1495,719,8615,2017,2,6,1,F
19977,11292,13342,896,1705,1415,13,14,580110,2324,1903,4017,0,2017,2,6,2,F
19977,11292,13871,472,1092,792,13,13,520827,2146,1926,187,0,2017,2,6,2,F
19977,11292,13891,819,1655,1405,13,13,534595,2158,1870,243,8853,2017,2,6,1,F
19977,11292,15304,1506,2637,2328,13,13,535027,2158,1836,357,0,2017,2,6,2,F
19977,13204,11292,1546,2883,2598,13,13,460703,1950,1772,285,16658,2017,2,6,4,F
19977,14492,11292,1436,2935,2655,13,13,555504,2327,2217,5,3446,2017,2,6,4,F
19977,14679,11292,853,1741,1442,13,13,453556,1664,1579,484,173,2017,2,6,3,F
20436,10849,11292,524,1276,902,13,13,458537,1950,1724,2,64,2017,2,6,2,F
20436,11003,11292,692,1661,1337,13,13,390000,1950,1648,0,0,2017,2,6,2,F
20436,11292,10849,524,1256,1016,13,13,471600,2340,2259,0,0,2017,2,6,2,F
20436,11292,11003,692,1402,1102,13,13,390000,1950,1855,0,0,2017,2,6,2,F
20436,11292,11995,1370,2557,2231,13,13,471600,2340,2180,0,0,2017,2,6,2,F
20436,11292,14747,1024,2213,1919,13,13,390000,1950,1820,0,0,2017,2,6,3,F
20436,11995,11292,1370,2797,2502,13,13,390000,1950,1849,0,0,2017,2,6,3,F
20436,14747,11292,1024,2058,1642,13,13,390000,1950,1862,0,0,2017,2,6,3,F
20107,13796,11292,957,1833,1503,13,13,390000,1950,1853,0,0,2017,2,6,3,F
20304,11003,11292,692,1726,1383,13,13,821902,0,0,540673,0,2017,2,6,2,G
19977,10620,11292,455,1190,897,14,14,185500,700,596,0,0,2017,2,6,2,F
19977,11292,10423,775,1698,1393,14,14,503832,2100,1486,405,0,2017,2,6,1,F
19977,11292,14679,853,1800,1578,14,14,577161,2288,2007,56,1459,2017,2,6,2,F
19977,11423,11292,589,1563,1210,14,14,548961,2324,2082,111,1,2017,2,6,2,F
19977,12266,11292,862,1870,1499,14,14,569672,2324,1877,20,0,2017,2,6,2,F
19977,13871,11292,472,1327,983,14,13,440142,1664,1586,2188,1588,2017,2,6,2,F
19977,13891,11292,819,1779,1505,14,14,576876,2312,2069,47,34416,2017,2,6,1,F
19977,14831,11292,948,2003,1725,14,14,582620,2324,2031,81,0,2017,2,6,2,F
19393,11259,11292,651,1585,1353,14,14,589824,2324,1929,12,0,2017,2,6,2,F
19393,11697,11292,1703,3355,3044,14,14,450800,2002,1910,8741,0,2017,2,6,2,F
20436,10693,11292,1014,2221,1912,14,14,607600,2450,2359,4467,0,2017,2,6,4,F
20436,11292,10693,1014,2095,1764,14,14,644000,3220,2967,0,0,2017,2,6,3,F
20304,11109,14747,1068,2765,2376,14,14,644000,3220,2602,0,0,2017,2,6,3,F
20304,11603,11292,996,2378,1949,15,15,228000,1140,1007,0,0,2017,2,6,3,F
20304,14747,11109,1068,2578,2121,15,15,199000,750,644,0,0,2017,2,6,2,F
19977,10140,11292,349,1074,786,15,15,228000,1140,1053,0,0,2017,2,6,3,F
19977,11292,14122,1290,2661,2340,15,15,537403,2490,2081,217,0,2017,2,6,1,F
19977,13871,11292,472,1374,1074,15,15,609778,2490,2231,70,8661,2017,2,6,3,F
19977,14122,11292,1290,3004,2647,15,15,668947,2673,2331,27,37245,2017,2,6,1,F
20452,11423,11292,589,1636,1239,15,15,578658,2490,2302,435,15902,2017,2,6,3,F
20436,11292,13485,826,1838,1504,15,14,267288,980,932,0,0,2017,2,6,2,F
20436,13485,11292,826,2240,1769,15,15,543600,2700,2455,0,0,2017,2,6,2,F
20107,11292,13244,872,2070,1605,15,15,543600,2700,2373,0,0,2017,2,6,2,F
20237,11292,12003,624,1635,1349,15,15,2590926,0,0,1163906,0,2017,2,6,2,G
20237,11292,15919,616,1521,1187,15,15,166770,750,637,0,0,2017,2,6,2,F
20237,15919,11292,616,1679,1389,15,15,166770,750,565,0,0,2017,2,6,2,F
19687,11109,14747,1068,2946,2327,15,15,166770,750,569,0,0,2017,2,6,2,F
19687,14747,11109,1068,2358,1865,15,15,271500,1140,1004,0,0,2017,2,6,3,F
19790,11433,11292,1123,2875,2547,15,15,271500,1140,1024,0,0,2017,2,6,3,F
20304,11292,13367,752,2013,1594,16,16,785440,2880,2613,690,365,2017,2,6,3,F
19977,11292,10140,349,1167,831,16,16,212500,800,605,0,0,2017,2,6,2,F
19977,12889,11292,628,1647,1320,16,16,641859,2656,2324,316,0,2017,2,6,1,F
19977,12953,11292,1620,4016,3537,16,16,545897,2400,2187,615,6609,2017,2,6,2,F
19977,14747,11292,1024,2417,2000,16,16,491612,2048,1854,0,0,2017,2,6,4,F
19977,14893,11292,909,2122,1791,16,16,606415,2656,2427,437,8373,2017,2,6,3,F
20452,13244,11292,872,2420,2037,16,16,643870,2644,2296,182,13668,2017,2,6,2,F
20436,10693,11292,1014,2693,2322,16,16,305472,1120,985,0,0,2017,2,6,2,F
20436,11292,10693,1014,2405,2021,16,16,578400,2880,2812,0,0,2017,2,6,3,F
20436,11292,13486,679,1954,1564,16,16,578400,2880,2728,0,0,2017,2,6,3,F
20436,11292,15412,1162,2738,2222,16,16,480000,2400,2234,0,0,2017,2,6,2,F
20436,13486,11292,679,1900,1405,16,16,480000,2400,2227,0,0,2017,2,6,3,F
20436,15412,11292,1162,3071,2622,16,16,480000,2400,1813,0,0,2017,2,6,2,F
20107,11921,11638,632,1628,1405,16,16,480000,2400,2302,0,0,2017,2,6,3,F
20107,11921,13244,1061,2418,2100,16,16,1013557,0,0,317135,0,2017,2,6,2,G
20107,13244,11292,872,2221,1889,16,16,1013764,0,0,321148,0,2017,2,6,3,G
20107,13244,11292,872,2295,1899,16,16,1012365,0,0,482374,0,2017,2,6,2,G
20107,13244,11921,1061,2583,2318,16,16,2753758,0,0,1382593,0,2017,2,6,2,G
20237,12003,11292,624,1653,1397,16,16,1013557,0,0,660324,0,2017,2,6,3,G
20237,12992,11292,771,2198,1875,16,16,177888,800,707,0,0,2017,2,6,2,F
21599,10950,14107,328,1409,1220,16,16,177888,800,708,0,0,2017,2,6,2,F
21599,14107,10950,328,1345,1145,16,16,32000,128,117,0,0,2017,2,6,1,F
19790,11292,13487,680,2016,1643,16,16,32000,128,121,0,0,2017,2,6,1,F
19790,11433,11292,1123,3209,2726,17,18,898280,3582,3355,285,0,2017,2,6,2,F
20500,15370,11292,541,1722,1361,17,17,848520,3383,3222,926,1925,2017,2,6,3,F
20304,10140,11292,349,1398,1001,17,17,299370,1190,1059,0,0,2017,2,6,2,F
20304,11292,13198,533,1833,1290,17,17,258400,1292,807,0,0,2017,2,6,1,F
20304,11292,14262,776,2416,1928,17,17,318580,1190,1129,0,0,2017,2,6,2,F
20304,11540,11292,563,1728,1412,17,17,258400,1292,1048,0,0,2017,2,6,2,F
20304,14262,11292,776,2161,1782,17,17,318580,1190,1124,0,0,2017,2,6,2,F
19977,11066,11292,1154,3079,2732,17,17,258400,1292,1098,0,0,2017,2,6,2,F
19977,11292,10140,349,1203,851,17,17,557128,2176,1932,252,8621,2017,2,6,3,F
19977,11292,11042,1201,3311,2842,17,17,718383,3043,2665,466,0,2017,2,6,1,F
19977,11292,12339,977,2409,2019,17,19,837542,3401,3223,503,8119,2017,2,6,3,F
19977,11292,12889,628,1874,1496,17,17,800721,3043,2875,113,2806,2017,2,6,2,F
19977,13264,11292,964,2315,2013,17,17,619723,2550,2193,287,2039,2017,2,6,2,F
19977,13495,11292,1062,2527,2212,17,17,590285,2176,1985,87,0,2017,2,6,2,F
19977,14122,11292,1290,3356,3023,17,16,638180,2656,2494,791,5323,2017,2,6,3,F
19977,14831,11292,948,2472,2104,17,17,723450,3031,2721,1632,15235,2017,2,6,3,F
19393,11292,11259,651,1975,1626,17,17,772241,3019,2500,145,0,2017,2,6,2,F
20436,11292,14057,991,2657,2337,17,17,547400,2431,2123,3577,0,2017,2,6,2,F
20436,11292,14747,1024,3045,2580,17,17,510000,2550,2319,0,0,2017,2,6,2,F
20436,14057,11292,991,2556,2114,17,17,612000,3060,2891,0,0,2017,2,6,3,F
20436,14747,11292,1024,2668,2142,17,17,510000,2550,2433,0,0,2017,2,6,2,F
20237,11292,13367,752,1972,1649,17,17,614400,3060,2934,0,0,2017,2,6,3,F
20304,11292,11540,563,1822,1442,17,17,189006,850,679,0,0,2017,2,6,2,F
20304,11292,11603,996,3120,2687,18,18,337320,1260,918,0,0,2017,2,6,2,F
20304,11292,15919,616,1985,1417,18,18,273600,1368,1058,0,0,2017,2,6,2,F
20304,11603,11292,996,2908,2250,18,18,336080,1260,888,0,0,2017,2,6,2,F
20304,12278,11292,420,1572,1199,18,18,273600,1368,1184,0,0,2017,2,6,2,F
19977,10140,11292,349,1334,994,18,18,334840,1260,873,0,0,2017,2,6,1,F
19977,11292,10821,1491,3554,3171,18,18,773884,3222,2893,546,0,2017,2,6,1,F
19977,11292,11066,1154,2874,2509,18,18,738198,2988,2741,1405,18722,2017,2,6,3,F
19977,11292,12266,862,2499,2059,18,18,632007,2304,2115,2694,3387,2017,2,6,3,F
19977,11292,14122,1290,3226,2794,18,18,614952,2304,2160,517,1185,2017,2,6,2,F
19977,11292,14831,948,2641,2312,18,18,769195,3222,3066,303,8184,2017,2,6,3,F
19977,11292,14831,948,2688,2323,18,18,737711,2988,2620,361,0,2017,2,6,2,F
19977,11292,14869,391,1519,1133,18,18,644372,2304,2097,190,0,2017,2,6,2,F
19977,11292,15016,770,2003,1671,18,18,654372,2700,1747,2929,16797,2017,2,6,1,F
19977,14869,11292,391,1395,1034,18,18,646522,2700,2494,1156,1283,2017,2,6,2,F
19977,15304,11292,1506,4006,3573,18,18,586479,2700,2222,342,14959,2017,2,6,1,F
19393,11292,12889,628,1912,1561,18,18,806903,3222,3047,983,23360,2017,2,6,4,F
20452,11292,15370,541,1701,1282,18,18,781200,3150,2922,2500,0,2017,2,6,2,F
20237,11109,11292,73,845,381,18,17,324564,1190,1052,0,0,2017,2,6,2,F
20237,11292,11109,73,732,315,18,18,200124,900,801,0,0,2017,2,6,1,F
20237,11423,11292,589,1958,1656,18,18,200124,900,769,0,0,2017,2,6,1,F
19917,10620,11292,455,1556,1172,18,18,200124,900,677,0,0,2017,2,6,2,F
19917,11292,10620,455,1514,1151,18,18,1846385,0,0,567627,0,2017,2,6,1,G
19917,11292,13891,819,2387,1952,18,18,1849732,0,0,1175210,26302,2017,2,6,1,G
